Study_id,Title,Year,Journal,DOI,Reference
0fc7b2d119e1a082997519a54a37d9d448d367b2,Do vertebral chemical signatures distinguish juvenile blacktip shark (Carcharhinus limbatus) nursery regions in the northern Gulf of Mexico,2016,Marine and Freshwater Research,10.1071/MF15088,"Lewis, J. P., Patterson, W. F., Carlson, J. K., & McLachlin, K. (2016). Do vertebral chemical signatures distinguish juvenile blacktip shark (Carcharhinus limbatus) nursery regions in the northern Gulf of Mexico?. Marine and Freshwater Research, 67(7), 1014-1022."
0fcc8e487ec0f5dcf3df8e3725ad7d9514157c07,Elements in otoliths may elucidate the contribution of estuarine recruitment to sustaining coastal reef populations of a temperate reef fish,1996,Marine Ecology Progress Series,10.3354/MEPS141013,"Gillanders, B. M., & Kingsford, M. J. (1996). Elements in otoliths may elucidate the contribution of estuarine recruitment to sustaining coastal reef populations of a temperate reef fish. Marine Ecology Progress Series, 141, 13-20."
0fe7118c4e6e972b7e3cdc8a8a8a08611617ad81,Life history-related organotin body burden in the catadromous eels Anguilla marmorata and A. bicolor pacifica in Vietnam,2011,Aquatic Biology,10.3354/AB00358,"Arai, T.  Chino, N.  Le, D. Q.  & Harino, H. (2011). Life history-related organotin body burden in the catadromous eels Anguilla marmorata and A. bicolor pacifica in Vietnam. Aquatic Biology, 13(2), 137-147."
102d6249b61a8f9967bdfccb34c5f3cc5d36be52,White mullet Mugil curema population structure from Mexico and Brazil revealed by otolith chemistry.,2020,Journal of Fish Biology,10.1111/jfb.14500,"Avigliano, E.  Ibanez, A.  Fabre, N.  Callico Fortunato, R.  Mendez, A.  Pisonero, J.  & Volpedo, A. V. (2020). White mullet Mugil curema population structure from Mexico and Brazil revealed by otolith chemistry. Journal of Fish Biology, 97(4), 1187-1200."
106fcbacf704ce53b380175d87a9f216e9315b2a,PCB concentrations in lake trout (Salvelinus namaycush) are correlated to habitat use and lake characteristics.,2008,Environmental science & technology,10.1021/ES801218M,"Guildford, S. J., Muir, D. C. G., Houde, M., Evans, M. S., Kidd, K. A., Whittle, D. M., ... & Kling, H. J. (2008). PCB concentrations in lake trout (Salvelinus namaycush) are correlated to habitat use and lake characteristics. Environmental Science and Technology, 42(22), 8239-8244."
109529c0540ca10dbe8136f2c31aa54f12656763,Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia,2018,Marine Ecology Progress Series,10.3354/MEPS12495,"Schilling, H. T.  Reis-Santos, P.  Hughes, J. M.  Smith, J. A.  Everett, J. D.  Stewart, J.  . . & Suthers, I. M. (2018). Evaluating estuarine nursery use and life history patterns of Pomatomus saltatrix in eastern Australia. Marine Ecology Progress Series, 598, 187-199."
10a9c75823c9c9042845b94677ffa2abf14849c4,Otolith Elemental Fingerprinting for Stock Identification of Atlantic Cod (Gadus morhua) Using Laser Ablation ICPMS,1994,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F94-196,"Campana, S. E.  Fowler, A. J.  & Jones, C. M. (1994). Otolith elemental fingerprinting for stock identification of Atlantic cod (Gadus morhua) using laser ablation ICPMS. Canadian Journal of Fisheries and Aquatic Sciences, 51(9), 1942-1950."
111c14a041c6ea0b9167d16e302fdaf4284d4b60,"Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada",2004,Fisheries Research,10.1016/J.FISHRES.2004.02.009,"Jamieson, R. E.  Schwarcz, H. P.  & Brattey, J. (2004). Carbon isotopic records from the otoliths of Atlantic cod (Gadus morhua) from eastern Newfoundland, Canada. Fisheries Research, 68(1-3), 83-97."
11891bffbdb3db606baf1aea084a74d2c302b458,Shifting habitat mosaics and fish production across river basins,2019,Science,10.1126/science.aav4313,"Brennan, S. R., Schindler, D. E., Cline, T. J., Walsworth, T. E., Buck, G., & Fernandez, D. P. (2019). Shifting habitat mosaics and fish production across river basins. Science, 364(6442), 783-786."
11a35c8f18ec4ba97aa18d5c6cabedc57ee6f787,Stock discrimination of pilchards Sardinops sagax by stable isotope ratio analysis of otolith carbonate,1997,Marine Ecology Progress Series,10.3354/MEPS152241,"Edmonds, J. S.  & Fletcher, W. J. (1997). Stock discrimination of pilchards Sardinops sagax by stable isotope ratio analysis of otolith carbonate. Marine Ecology Progress Series, 152, 241-247."
11d2ef5283f820b8ccfbb38826791f0ebb40109d,Ecological plasticity of the European eel Anguilla anguilla in a tidal Atlantic lake system in Ireland,2019,Journal of the Marine Biological Association of the United Kingdom,10.1017/S0025315419000031,"Arai, T.  Kotake, A.  Harrod, C.  Morrissey, M.  & McCarthy, T. K. (2019). Ecological plasticity of the European eel Anguilla anguilla in a tidal Atlantic lake system in Ireland. Journal of the Marine Biological Association of the United Kingdom, 99(5), 1189-1195."
11fbc6fee0b4e3823cb87068bae427f9d7412422,Variability in stream water chemistry and brown trout (Salmo trutta L.  parr otolith microchemistry on different spatial scales,2021,Ecology of Freshwater Fish,10.1111/eff.12642,"Matetski, L.  Rohtla, M.  Svirgsden, R.  Kesler, M.  Saks, L.  Taal, I.  . . & Vetemaa, M. (2022). Variability in stream water chemistry and brown trout (Salmo trutta L.  parr otolith microchemistry on different spatial scales. Ecology of Freshwater Fish, 31(2), 438-453."
1203ae80b90e4f8c1c74b2ec3d2adf714100e857,Otolith chemistry and redistributions of Northern cod: evidence of Smith Sound-Bonavista Corridor connectivity,2018,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/CJFAS-2017-0357,"Neville, V.  Rose, G.  Rowe, S.  Jamieson, R.  & Piercey, G. (2018). Otolith chemistry and redistributions of Northern cod: evidence of Smith Sound-Bonavista Corridor connectivity. Canadian Journal of Fisheries and Aquatic Sciences, 75(12), 2302-2312."
125ea7dd8ed54e52d19650a3b68f2a93b3d9b261,Otolith elemental fingerprints of Atlantic bluefin tuna from eastern and western nurseries,2002,Collective Volume of Scientific Papers ICCAT,NA,"Rooker, J. R.  Secor, D. H.  Zdanowicz, V. S.  De Metrio, G.  Relini, L. O.  Deflorio, M.  . . & Relini, M. (2002). Otolith elemental fingerprints of Atlantic bluefin tuna from eastern and western nurseries. Collective Volume of Scientific Papers ICCAT, 54, 198-506."
127024d14cb7c2bc7c110be3012b225ccd492ee8,Tracing of aquaculture-escaped meagre Argyrosomus regius through otolith microchemistry,2021,Journal of Sea Research,10.1016/J.SEARES.2021.102007,"Arechavala-Lopez, P.  Perez-Mayol, S.  Palmer, M.  Valero-Rodriguez, J. M.  Sanchez-Jerez, P.  & Morales-Nin, B. (2021). Tracing of aquaculture-escaped meagre Argyrosomus regius through otolith microchemistry. Journal of Sea Research, 169, 102007."
128529bc717a9a9c3f4ba96eef133eb5596a71ff,Insights into mixing and movement of South Pacific albacore Thunnus alalunga derived from trace elements in otoliths,2013,Fisheries Research,10.1016/J.FISHRES.2013.08.004,"Macdonald, J. I.  Farley, J. H.  Clear, N. P.  Williams, A. J.  Carter, T. I.  Davies, C. R.  & Nicol, S. J. (2013). Insights into mixing and movement of South Pacific albacore Thunnus alalunga derived from trace elements in otoliths. Fisheries Research, 148, 56-63."
12bf5746eba055517115b531bc68d907f56530b9,Inter-annual variability in isotope and elemental ratios recorded in otoliths of an anadromous fish,2009,Journal of Geochemical Exploration,10.1016/J.GEXPLO.2008.10.001,"Walther, B. D.  & Thorrold, S. R. (2009). Inter-annual variability in isotope and elemental ratios recorded in otoliths of an anadromous fish. Journal of Geochemical Exploration, 102(3), 181-186."
13212299a79bbc88c6b94195b787201fa67fa0c0,Atlantic Tarpon (Megalops atlanticus) exhibit upper estuarine habitat dependence followed by foraging system fidelity after ontogenetic habitat shifts,2019,"Estuarine, Coastal and Shelf Science",10.1016/J.ECSS.2019.106248,"Kurth, B. N.  Peebles, E. B.  & Stallings, C. D. (2019). Atlantic Tarpon (Megalops atlanticus) exhibit upper estuarine habitat dependence followed by foraging system fidelity after ontogenetic habitat shifts. Estuarine, Coastal and Shelf Science, 225, 106248."
1325011df29c1a70ec6659fc3af67ee5924c2805,Quantifying maternal transfer of trace elements and stable isotopes in the endangered pelagic thresher shark (Alopias pelagicus).,2022,Chemosphere,10.1016/j.chemosphere.2022.134614,"Li, Z., Hussey, N. E., & Li, Y. (2022). Quantifying maternal transfer of trace elements and stable isotopes in the endangered pelagic thresher shark (Alopias pelagicus). Chemosphere, 300, 134614."
1331426961be41f6f622f6c07a8b6d5ff5923ad9,"Diverse migratory histories in a brackish water type of the ninespine stickleback, Pungitius pungitius",2008,Environmental Biology of Fishes,10.1007/s10641-008-9349-3,"Arai, T.  & Goto, A. (2008). Diverse migratory histories in a brackish water type of the ninespine stickleback, Pungitius pungitius. Environmental Biology of Fishes, 83(3), 349-353."
1383844745b441111c084b6b5eddc737d9c77f21,Strontium mineralization of shark vertebrae,2016,Scientific Reports,10.1038/srep29698,"Raoult, V., Peddemors, V. M., Zahra, D., Howell, N., Howard, D. L., De Jonge, M. D., & Williamson, J. E. (2016). Strontium mineralization of shark vertebrae. Scientific Reports, 6(1), 29698."
1482a43221c8cb7ff22dcef583dc384432fa4482,Patterns of resource use and isotopic niche overlap among three species of sharks occurring within a protected subtropical estuary,2017,Aquatic Ecology,10.1007/s10452-017-9627-2,"Gallagher, A. J., Shiffman, D. S., Byrnes, E. E., Hammerschlag-Peyer, C. M., & Hammerschlag, N. (2017). Patterns of resource use and isotopic niche overlap among three species of sharks occurring within a protected subtropical estuary. Aquatic Ecology, 51, 435-448."
1482fed555a267a75453b0112e93e8848a544c11,Partial migration: growth varies between resident and migratory fish,2015,Biology Letters,10.1098/rsbl.2014.0850,"Gillanders, B. M., Izzo, C., Doubleday, Z. A., & Ye, Q. (2015). Partial migration: growth varies between resident and migratory fish. Biology Letters, 11(3), 20140850."
149250a04bc967a4e2d9d2ea43efe64a636e90a4,Life history differences between 2 anadromous populations of the northern form of the Dolly Varden (Salvelinus malma malma) in Bristol Bay in southwestern Alaska,2022,Fishery Bulletin,10.7755/fb.120.3-4.4,"Chin, A. T., Bond, M. H., & Quinn, T. P. (2022). Life history differences between 2 anadromous populations of the northern form of the Dolly Varden (Salvelinus malma malma) in Bristol Bay in southwestern Alaska. Fishery Bulletin, 120."
14e54a4406d80dddb9e33bda985a98806c5d67da,Predicting trophic position in sharks of the north-west Atlantic Ocean using stable isotope analysis,2003,Journal of the Marine Biological Association of the United Kingdom,10.1017/S0025315403008798,"Estrada, J. A., Rice, A. N., Lutcavage, M. E., & Skomal, G. B. (2003). Predicting trophic position in sharks of the north-west Atlantic Ocean using stable isotope analysis. Journal of the Marine biological Association of the United Kingdom, 83(6), 1347-1350."
1514487fa99236dcf5cb960f816fa65a89e0244a,"Long distance migration and marine habitation in the tropical Asian catfish, Pangasius krempfi",2007,Journal of Fish Biology,10.1111/J.1095-8649.2007.01549.X,"Hogan, Z.  Baird, I. G.  Radtke, R.  & Vander Zanden, M. J. (2007). Long distance migration and marine habitation in the tropical Asian catfish, Pangasius krempfi. Journal of Fish Biology, 71(3), 818-832."
15450a538055be37a6832ed47df9f6556f5bde97,Dual-isotope isoscapes for predicting the scale of fish movements in lowland rivers,2021,Ecosphere,10.1002/ECS2.3456,"Winter, E. R.  Hindes, A. M.  Lane, S.  & Britton, J. R. (2021). Dual-isotope isoscapes for predicting the scale of fish movements in lowland rivers. Ecosphere, 12(4), e03456."
157b0f80b2a319c275bf32de5f86a39fbf7031dd,Salmon Stock Identification Using a Microanalytic Technique to Measure Elements Present in the Freshwater Growth Region of Scales,1981,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F81-101,"Lapi, L. A.  & Mulligan, T. J. (1981). Salmon stock identification using a microanalytic technique to measure elements present in the freshwater growth region of scales. Canadian Journal of Fisheries and Aquatic Sciences, 38(7), 744-751."
15e3d615eed07616276bef0f35ef25bc38064712,"Stable isotope profiles of large marine predators: Viable indicators of trophic position, diet, and movement in sharks?",2011,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F2011-115,"Hussey, N. E., Dudley, S. F., McCarthy, I. D., Cliff, G., & Fisk, A. T. (2011). Stable isotope profiles of large marine predators: viable indicators of trophic position, diet, and movement in sharks. Canadian Journal of Fisheries and Aquatic Sciences, 68(12), 2029-2045."
1601769ffe3460bfbde74f4a56b788662d1af326,Multivariate analysis of stable-isotope ratios to infer movements and utilization of estuarine organic matter by juvenile weakfish (Cynoscion regalis),2004,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F04-121,"Litvin, S. Y.  & Weinstein, M. P. (2004). Multivariate analysis of stable-isotope ratios to infer movements and utilization of estuarine organic matter by juvenile weakfish (Cynoscion regalis). Canadian Journal of Fisheries and Aquatic Sciences, 61(10), 1851-1861."
161b62618e74618fcaf59b3aa666e7a2e4acdb94,Intra-skeletal variability in phosphate oxygen isotope composition reveals regional heterothermies in marine vertebrates,2022,Biogeosciences,10.5194/bg-19-2671-2022,"Seon, N., Amiot, R., Suan, G., Lecuyer, C., Fourel, F., Demaret, F., ... & Vincent, P. (2022). Intra-skeletal variability in phosphate oxygen isotope composition reveals regional heterothermies in marine vertebrates. Biogeosciences, 19(10), 2671-2681."
165116964e9a0327db83cf0f0b683980bf984bb2,Amphidromy and marine larval phase of ancestral gobioids Rhyacichthys guilberti and Protogobius attiti (Teleostei: Rhyacichthyidae),2014,Marine and Freshwater Research,10.1071/MF13146,"Tabouret, H.  Tomadin, M.  Taillebois, L.  Iida, M.  Lord, C.  Pecheyran, C.  & Keith, P. (2014). Amphidromy and marine larval phase of ancestral gobioids Rhyacichthys guilberti and Protogobius attiti (Teleostei: Rhyacichthyidae). Marine and Freshwater Research, 65(9), 776-783."
166a9bc5737d655af70652b647b2370c8653b6e1,Stock structure of the Brazilian sardine Sardinella brasiliensis from Southwest Atlantic Ocean inferred from otolith elemental signatures,2022,Fisheries Research,10.1016/j.fishres.2021.106192,"Schroeder, R.  Schwingel, P. R.  Pinto, E.  Almeida, A.  & Correia, A. T. (2022). Stock structure of the Brazilian sardine Sardinella brasiliensis from Southwest Atlantic Ocean inferred from otolith elemental signatures. Fisheries Research, 248, 106192."
16b09b928db92d3df3566480c8ce899239de00b2,Quantifying an overlooked aspect of partial migration using otolith microchemistry.,2020,Journal of Fish Biology,10.1111/jfb.14522,"Rohtla, M.  Matetski, L.  Taal, I.  Svirgsden, R.  Kesler, M.  Paiste, P.  & Vetemaa, M. (2020). Quantifying an overlooked aspect of partial migration using otolith microchemistry. Journal of Fish Biology, 97(5), 1582-1585."
16c3c8febc0728c1e3aebfc0ae54d5db32ca9b22,Otolith stable isotope micro-sampling to discriminate poorly studied stocks: Crevalle Jack in the eastern gulf of Mexico,2022,"Estuarine, Coastal and Shelf Science",10.1016/j.ecss.2022.108130,"Gervasi, C. L., Nelson, J. A., Swart, P. K., Santos, R. O., Rezek, R. J., James, W. R., ... & Rehage, J. S. (2022). Otolith stable isotope micro-sampling to discriminate poorly studied stocks: Crevalle Jack in the eastern gulf of Mexico. Estuarine, Coastal and Shelf Science, 278, 108130."
